percentage_of_sales,sale_price,cost_price,product_quantity
0,1.5,0.6789011718662988,3
0,4,2.039160632564435,3
0,70,41.62106472541996,3
0,12.99,7.900610941526137,3
0,0.75,0.3108491185954963,3
0,13.99,8.801242404962565,3
0,1,0.3638835202082703,3
0,12.99,7.109208696909478,3
0,2,0.9594841236975484,3
0,20,11.303806554038989,3
0,19.99,11.109828119351784,3
0,10,5.575329028765236,3
0,20,12.451605347373937,3
0,1.25,0.513202174245543,3
0,1,0.5308795769072473,3
0,3.5,1.5957151335966593,3
0,1.99,1.0743036186257762,3
0,0.75,0.2858317269597757,3
0,25,15.176433953320975,3
0,45,28.408091678096064,3
0,1.99,0.6635484043092269,3
0,12.99,7.43840463117674,3
0,25,12.32531198736374,3
0,27.99,17.185343952702247,3
0,1.99,0.8592630482963503,3
0,4,1.9089151196220997,3
0,3.49,1.3768539324104665,3
0,13.99,8.195501876344789,3
0,5.49,2.10528657551274,3
0,2,0.882726476484927,3
0,0.69,0.2451175380461222,3
0,25,13.422060634300662,3
0,12.99,7.430028491138031,3
0,2.69,1.2735447777029416,3
0,4,2.0096376436993406,3
0,2.5,1.2364720551907693,3
0,25,14.239394297670334,3
0,12.99,6.595239011430441,3
0,4,2.0769325016979523,3
0,1,0.3395197388486823,3
0,2.99,1.69065509508965,3
0,1,0.3676509740479438,3
0,22,12.496534483621392,3
0,8,3.5580924804469607,3
0,15,8.780259468852787,3
0,8,4.302505646150091,3
0,2.5,1.2120809356440547,3
0,32,14.216851320603745,3
0,38,22.54572768776071,3
0,5.49,2.10528657551274,3
0,2,0.5622284832905023,3
0,25,12.590187090450838,3
0,4,1.845620952601271,3
0,20,9.576484711660726,3
0,6,3.1463050463289406,3
0,12.99,7.562353805200938,3
0,10.99,5.356581709117166,3
0,14.99,9.177013907836905,3
0,5.49,2.283618592732184,3
0,2.5,1.3485977809063994,3
0,12.99,7.433885226230657,3
0,13.99,8.312919540021413,3
0,1.99,0.8592630482963503,3
0,4,2.1643427800995023,3
0,30,18.459104814484554,3
0,4,1.8201024350583583,3
0,24.99,14.99396233412083,3
0,0.79,0.3729078496235921,3
0,13.99,8.31155639039745,3
0,39.99,23.04372577994152,3
0,2,0.771889409048001,3
0,2.49,0.8587083914467581,3
0,2.5,1.1162288094548245,3
0,12,6.95763617811022,3
0,3.99,2.1455558608335314,3
0,16,9.364419526411416,3
0,16.99,10.065018259517656,3
0,0.69,0.3318863903000733,3
0,8,4.887051539237564,3
0,6,2.7451112792653887,3
0,5,2.9017216696391954,3
0,25,16.00208739709855,3
0,15,9.41828153835483,3
0,1.99,0.7969448828345175,3
0,0.79,0.3729078496235921,3
0,20,13.337141813146042,3
0,29.99,18.09881773830988,3
0,29.99,17.572557527814777,3
0,13.99,8.312919540021413,3
0,1,0.3812991175430083,3
0,1,0.5047797905755371,3
0,25,14.659292947222784,3
0,1,0.422533702941546,3
0,22,13.25288893352373,3
0,15,7.395021230595191,3
0,10,4.4920525074846775,3
0,12,5.452943678793968,3
0,25,12.520592201721618,3
0,7,3.37873165093482,3
0,20,8.66308883404535,3
0,12.99,8.213736130969338,3
0,2.19,0.5564488787372436,3
0,6,2.844051445855293,3
0,40,19.866545124043096,3
0,3.25,1.2950704656300518,3
0,15,9.092023243828274,3
0,270,159.16501635679282,3
0,3,1.5274901474860043,3
0,25,11.30940009066776,3
0,34.99,21.061706074554,3
0,3.5,1.283840987051464,3
0,16,8.53363476307813,3
0,22.23,10.603862089885157,3
0,34.99,21.174826689260385,3
0,15,9.748908866095123,3
0,1.25,0.4684530426066084,3
0,7,4.236025266750886,3
0,12.99,6.784537157715191,3
0,3,1.3445559117529735,3
0,3,1.6728218565109507,3
0,3.25,1.5957512737193598,3
0,18,8.911259813093048,3
0,2,1.1978804318476717,3
0,12.99,7.562353805200938,3
0,12.99,6.471021016111966,3
0,12.99,7.585790898822074,3
0,10.99,5.164931336028458,3
0,22,11.898526427501402,3
0,10,4.387867477950721,3
0,18.99,11.411152296511126,3
0,8,3.753999059513223,3
0,8,4.300385000166512,3
0,0.89,0.3328880312100778,3
0,9.99,4.4530542671227975,3
0,2,0.7203166713375561,3
0,12.99,7.867810062642025,3
0,30,17.071079629030244,3
0,4,2.4129382537797928,3
0,25,12.103209874003744,3
0,3.99,1.761242010353251,3
0,18,8.25774552578017,3
0,2.99,1.5895582782664652,3
0,12.99,7.8805548871507645,3
0,4.35,1.933843844209448,3
0,12.99,7.585790898822074,3
0,10,5.400449468163799,3
0,65,35.48275093159818,3
0,1,0.4093548986295507,3
0,10,4.614229385849552,3
0,22,12.733762717489547,3
0,12,6.087728470120164,3
0,1.99,0.6635484043092269,3
0,4,2.039160632564435,3
0,7,3.062884423856296,3
0,6.99,4.1381698081607565,3
0,16.99,10.396438946258591,3
0,3.49,1.886795397801923,3
0,24.99,14.714653792071154,3
0,2,0.8503286935659256,3
0,12,5.452943678793968,3
0,1,0.4272956098642695,3
0,0.75,0.3081787540194968,3
0,20,11.772384747241984,3
0,0.75,0.331207763766084,3
0,1,0.5340130359571975,3
0,3,1.3685333626804876,3
0,8,3.753999059513223,3
0,13.99,8.116841705070012,3
0,2,0.9128335371640722,3
0,12.99,7.6972012327626,3
0,25,14.199014001381808,3
0,2.5,1.169545072637198,3
0,1.25,0.4424401519081522,3
0,10,5.438996180567936,3
0,3,1.3445559117529735,3
0,5.99,3.259963058276178,3
0,14.99,8.75619810149905,3
0,12.99,7.3730273456977375,3
0,35,17.919713560443917,3
0,6.99,3.2464158390778466,3
0,40,24.746725231364856,3
0,0.79,0.3800355805121439,3
0,2,0.882726476484927,3
0,13.99,8.195501876344789,3
0,1,0.422533702941546,3
0,15,7.014317487798867,3
0,4,1.523296164077781,3
0,1.89,0.6259403211668944,3
0,22.23,10.603862089885157,3
0,20,11.65862678011927,3
0,12.99,6.113430748645529,3
0,1.2,0.4614622434677302,3
0,17.99,11.089326911166497,3
0,30,16.49027873998012,3
0,8.99,4.571915827954584,3
0,1,0.423769264311063,3
0,1,0.553130033199876,3
0,7,3.159642433366119,3
0,2.19,1.1381401863970253,3
0,42.99,26.304749208751986,3
0,24.99,14.99396233412083,3
0,6,2.7472518569904287,3
0,45,28.78619738342379,3
0,4,2.039160632564435,3
0,4.79,2.1024310542124525,3
0,23.49,13.36553808230939,3
0,4,2.487070774707479,3
0,1,0.5231830673477954,3
0,1.69,0.6276989087782575,3
0,35,16.022764582712686,3
0,39.99,18.21569952760418,3
0,4,2.3248349988031407,3
0,20,9.769978257381027,3
0,2.69,1.2458279048187415,3
0,12.99,7.689103853723695,3
0,17.99,10.586527207368158,3
0,12.99,7.801402533713149,3
0,2.5,1.1563355101209407,3
0,15.99,9.835819415479548,3
0,15.99,9.14533124626688,3
0,8,3.617644701420836,3
0,4,1.8124985611533404,3
0,1.99,1.0035169553909025,3
0,2.5,1.3153019182182697,3
0,2,0.7387861078527653,3
0,1.99,1.0035169553909025,3
0,1,0.3934020921478612,3
0,3.99,1.584622200931556,3
0,5.99,3.259963058276178,3
0,2.99,1.243542233450072,3
0,25,14.659292947222784,3
0,8.99,4.401785028055597,3
0,12,7.120586886317638,3
0,1.99,1.0035169553909025,3
0,0.69,0.2451175380461222,3
0,40,19.866545124043096,3
0,5,2.5367596994616783,3
0,12.99,8.112611091655284,3
0,29.99,18.58522028749429,3
0,25,11.503469938291156,3
0,12.99,7.733928628610815,3
0,1.99,1.062180985650836,3
0,35,17.919713560443917,3
0,4.25,1.849190824278785,3
0,7,3.4397107317208744,3
0,45,19.34307545297748,3
0,2.5,1.2120809356440547,3
0,25,15.472695302203002,3
0,1.5,0.8049764632746222,3
0,12.99,7.921879994985416,3
0,12.99,6.200464276420262,3
0,5.49,2.2320837726300966,3
0,12.99,7.357244127176264,3
0,2,0.9373124920878552,3
0,1.25,0.5313723934924371,3
0,24.99,13.663747371733807,3
0,15,8.145215449016387,3
0,25,11.398794823398951,3
0,4,1.3305115853751008,3
0,2.5,1.4055034397736794,3
0,2.5,1.4046898198552769,3
0,18,9.319705476516887,3
0,12.99,7.562353805200938,3
0,2.19,1.193975643144161,3
0,13,7.257696794677527,3
0,24.99,15.031555536648552,3
0,2.5,1.169545072637198,3
0,26.64,13.420774293321632,3
0,3,1.6728218565109507,3
0,33.49,18.97771751698008,3
0,15,8.78059161271793,3
0,1,0.4398627769641779,3
0,60,25.555390152583087,3
0,12.99,7.8805548871507645,3
0,2,0.8815727211882148,3
0,20,11.921698774915493,3
0,2.19,0.9247628750808656,3
0,22,12.16560554693867,3
0,1.25,0.5016786411888445,3
0,3.25,1.6296549793863997,3
0,7.99,3.99058667172802,3
0,12,6.087728470120164,3
0,25,15.540261217475994,3
0,12.99,7.544931448956079,3
